btp;desc
2300018924;BI-FAST CR TRANSFER DR 008 NWANSA PANJANG UMU
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300012106;BI-FAST CR TRANSFER DR 213 EVIELINA HERMAWATY
DISTRIBUTOR GREENFIELDS;BI-FAST CR TRANSFER DR 008 KELOLA PANGAN INDO
2300015092;BI-FAST CR TRANSFER DR 008 RAJASA INTAMA
2300010105;BI-FAST CR TRANSFER DR 008 KOPKAR MADANI ASTR
2300008929;BI-FAST CR TRANSFER DR 008 JONARDY
2300016263;BI-FAST CR TRANSFER DR 804 JUNDI ARIQOH QURRO
2300014400;BI-FAST CR TRANSFER DR 002 FILOSOFI KOPI SEJA
2300015991;BI-FAST CR TRANSFER DR 008 ARTISAN PANGAN INT
2300018147;BI-FAST CR TRANSFER DR 002 GOOD JAYA SENTOSA
2300018695;BI-FAST CR TRANSFER DR 200 DANU FIRMANSYAH
2300017034;BI-FAST CR TRANSFER DR 002 TEZAR MAULANA ZAKY
2300016092;BI-FAST CR TRANSFER DR 002 BULAN BINTOEN MATA 
2300012941;BI-FAST CR TRANSFER DR 009 TITO LUTHFI ATHAYA 
DISTRIBUTOR GREENFIELDS;BI-FAST CR TRANSFER DR 022 CLASSIC FINE FOODS 
2300001043;BI-FAST CR TRANSFER DR 426 TRANS COFFEE 
2300015938;BI-FAST CR TRANSFER DR 008 MUHAMMAD BACHTIAR
2300014856;BI-FAST CR TRANSFER DR 008 MUHAMAD IRFAN M
2300015630;BI-FAST CR TRANSFER DR 002 BELINDA G R SALEND
2300013780;BI-FAST CR TRANSFER DR 008 JEDO ABADI LESTARI
2300015553;BI-FAST CR TRANSFER DR 008 OKE KUSWARA
2300008850;BI-FAST CR TRANSFER DR 002 PURNOMO
2300011097;BI-FAST CR TRANSFER DR 022 KIRA KIRANA AKUSAR
DISTRIBUTOR GREENFIELDS;BI-FAST CR TRANSFER DR 022 CLASSIC FINE FOODS 
2300014979;BI-FAST CR TRANSFER DR 008 ATON YULIANTO 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300016092;BI-FAST CR TRANSFER DR 002 BULAN BINTOEN MATA 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300011768;BI-FAST CR TRANSFER DR 031 PT TRAVELOKA INDON 
2300015996;BI-FAST CR TRANSFER DR 008 CIPTA KIRANA WEHAR
2300012585;BI-FAST CR TRANSFER DR 008 KELVIN GERALD M.BA
2300008929;BI-FAST CR TRANSFER DR 008 JONARDY 
2300015875;BI-FAST CR TRANSFER DR 022 DES DAN ROTI ARTIS
2300014998;BI-FAST CR TRANSFER DR 008 RISA ESA NANDA PUT 
2300006392;BI-FAST CR TRANSFER DR 023 PRIMA GERAK KOTA,P 
2300016034;BI-FAST CR TRANSFER DR 009 KHOERUNNISA 
2300014642;BI-FAST CR TRANSFER DR 542 VITA DIAN PUTRI 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300015149;BI-FAST CR TRANSFER DR 008 ARYA PRAMANA SALIM 
2300008840;BI-FAST CR TRANSFER DR 002 FLIPTECH LENTERA I 
2300008929;BI-FAST CR TRANSFER DR 008 JONARDY 
2300010687;BI-FAST CR TRANSFER DR 002 AGUNG PRASETYO 
2300015723;BI-FAST CR TRANSFER DR 009 SIMSEM PAYROLL BNI 
2300014400;BI-FAST CR TRANSFER DR 002 FILOSOFI KOPI SEJA 
2300015996;BI-FAST CR TRANSFER DR 008 CIPTA KIRANA WEHAR 
2300009183;BI-FAST CR TRANSFER DR 501 Diajeng Nurulita N 
2300009183;BI-FAST CR TRANSFER DR 501 Diajeng Nurulita N 
2300009183;BI-FAST CR TRANSFER DR 501 Diajeng Nurulita N 
2300007488;BI-FAST CR TRANSFER DR 494 Ponco Sunarto 
2300007488;BI-FAST CR TRANSFER DR 494 Ponco Sunarto 
2300007488;BI-FAST CR TRANSFER DR 494 Ponco Sunarto 
2300015203;BI-FAST CR TRANSFER DR 022 GENESIS INDONESIA 
2300012432;BI-FAST CR TRANSFER DR 023 HENGKY PRASETYO 
2300016297;BI-FAST CR TRANSFER DR 008 IRVAN PERMANA 
2300015092;BI-FAST CR TRANSFER DR 008 RAJASA INTAMA 
2300009484;BI-FAST CR TRANSFER DR 523 DPOD Doux Cookies 
2300016068;BI-FAST CR TRANSFER DR 523 DPOD Moi Latte 170 
2300014856;BI-FAST CR TRANSFER DR 008 MUHAMAD IRFAN M 
2300008691;BI-FAST CR TRANSFER DR 022 HERBERT TANUDJAJA
2300008691;BI-FAST CR TRANSFER DR 022 HERBERT TANUDJAJA
2300012886;BI-FAST CR TRANSFER DR 008 JOHANES JETHRO NUG
2300016034;BI-FAST CR TRANSFER DR 009 KHOERUNNISA
2300013559;BI-FAST CR TRANSFER DR 013 GIDEON MANASYE
2300015195;BI-FAST CR TRANSFER DR 022 NI KETUT ASTUTY
2300015347;BI-FAST CR TRANSFER DR 008 KENNETH PATRICK ER 
2300015347;BI-FAST CR TRANSFER DR 008 KENNETH PATRICK ER 
DISTRIBUTOR GREENFIELDS;BI-FAST CR TRANSFER DR 153 CV BARU TANJAKAN 
2300007109;BI-FAST CR TRANSFER DR 028 MAXIM JAYADI ABADI 
DISTRIBUTOR GREENFIELDS;BI-FAST CR TRANSFER DR 008 INTAN SUKSES INSPI 
2300015181;BI-FAST CR TRANSFER DR 002 WISMA KANTA UTAMA 
2300007109;BI-FAST CR TRANSFER DR 028 MAXIM JAYADI ABADI 
2300007109;BI-FAST CR TRANSFER DR 028 MAXIM JAYADI ABADI 
2300008691;BI-FAST CR TRANSFER DR 022 HERBERT TANUDJAJA 
2300012298;BI-FAST CR TRANSFER DR 009 PT MULTI ANUGERAH 
2300014642;BI-FAST CR TRANSFER DR 542 VITA DIAN PUTRI 
2300009697;BI-FAST CR TRANSFER DR 501 Dwi Adhi Retiningt 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300018389;BI-FAST CR TRANSFER DR 008 GLOBAL SINERGI INV 
2300015095;BI-FAST CR TRANSFER DR 008 ASTHA BUMI INDAH 
2300015095;BI-FAST CR TRANSFER DR 008 ASTHA BUMI INDAH 
2300015127;BI-FAST CR TRANSFER DR 008 ANIS YULITA 
2300014906;BI-FAST CR TRANSFER DR 022 BOGA PUTRA SANTOSO 
2300015168;BI-FAST CR TRANSFER DR 008 RAYYAN IDHO NAHDI 
2300015875;BI-FAST CR TRANSFER DR 022 DES DAN ROTI ARTIS 
2300012980;BI-FAST CR TRANSFER DR 002 AFRIDA FATHARANI 
2300016263;BI-FAST CR TRANSFER DR 804 JUNDI ARIQOH QURRO 
2300008706;BI-FAST CR TRANSFER DR 008 ESTI NOVIASARI 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300015875;BI-FAST CR TRANSFER DR 022 DES DAN ROTI ARTIS 
2300008812;BI-FAST CR TRANSFER DR 009 WAHYUDI 
2300015435;BI-FAST CR TRANSFER DR 008 PUTRA JAYUSA 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA, 
2300015680;BI-FAST CR TRANSFER DR 501 Ledis Vera Lesta 
2300012171;BI-FAST CR TRANSFER DR 009 SUDO BREW NARATAMA 
2300014642;BI-FAST CR TRANSFER DR 542 VITA DIAN PUTRI 
2300011097;BI-FAST CR TRANSFER DR 022 KIRA KIRANA AKUSAR 
2300006408;BI-FAST CR TRANSFER DR 009 RIA JULYARTY 
2300011420;BI-FAST CR TRANSFER DR 008 SOLIHIN 
2000066431;BI-FAST CR TRANSFER DR 009 YUMMY FOOD UTAMA 
2300015095;BI-FAST CR TRANSFER DR 008 ASTHA BUMI INDAH 
2300015875;BI-FAST CR TRANSFER DR 022 DES DAN ROTI ARTIS 
2300006204;BI-FAST CR TRANSFER DR 008 SARMAIDA MANURUNG 
2300015777;BI-FAST CR TRANSFER DR 022 ROSSI SOFIAH HARDI 
2300015155;BI-FAST CR TRANSFER DR 008 FIRDAUS NIKMATULLA 
2300015249;BI-FAST CR TRANSFER DR 008 HAYKAL DZAKRY WIDJ 
2300012456;BI-FAST CR TRANSFER DR 002 RINO BAGUS PRASETY 
2300016055;BI-FAST CR TRANSFER DR 535 HARDI PUTRA MUHARR 
2300008929;BI-FAST CR TRANSFER DR 008 JONARDY 
2300006571;BI-FAST CR TRANSFER DR 009 PISON ANUGERAH PR 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300014400;BI-FAST CR TRANSFER DR 002 FILOSOFI KOPI SEJA 
2300015977;BI-FAST CR TRANSFER DR 008 BERKAT INTI SELARA 
2300013152;BI-FAST CR TRANSFER DR 426 GABRIELLA ASTITI H 
2300007488;BI-FAST CR TRANSFER DR 494 Ponco Sunarto 
2300007488;BI-FAST CR TRANSFER DR 494 Ponco Sunarto 
2300016092;BI-FAST CR TRANSFER DR 002 BULAN BINTOEN MATA 
2300016297;BI-FAST CR TRANSFER DR 008 GUNAWAN 
2300011554;BI-FAST CR TRANSFER DR 009 ADIRAI SUMBER REJE 
2300011554;BI-FAST CR TRANSFER DR 009 ADIRAI SUMBER REJE 
2300011554;BI-FAST CR TRANSFER DR 009 ADIRAI SUMBER REJE 
2300016122;BI-FAST CR TRANSFER DR 523 EXPAT Roasters 
2300015297;BI-FAST CR TRANSFER DR 008 NYDI CITRA ASARA S 
2300016264;BI-FAST CR TRANSFER DR 008 TARJINGUN HARUNDHI 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300009419;BI-FAST CR TRANSFER DR 008 SRI HARTATI 
2300015889;BI-FAST CR TRANSFER DR 523 DPOD Endorphins 17 
2300015237;BI-FAST CR TRANSFER DR 523 DPOD Indola Jaya A 
2300015189;BI-FAST CR TRANSFER DR 002 MITRA DIANI BERSAM 
2300015149;BI-FAST CR TRANSFER DR 008 WANGSA SEQUOIA GRO 
2300014492;BI-FAST CR TRANSFER DR 008 ADI NUGROHO 
2300015875;BI-FAST CR TRANSFER DR 022 DES DAN ROTI ARTIS 
2300008691;BI-FAST CR TRANSFER DR 022 HERBERT TANUDJAJA 
2300008691;BI-FAST CR TRANSFER DR 022 HERBERT TANUDJAJA 
2000066431;BI-FAST CR TRANSFER DR 009 YUMMY FOOD UTAMA 
DISTRIBUTOR GREENFIELDS;BI-FAST CR TRANSFER DR 451 PT KELOLA PANGAN I 
DISTRIBUTOR GREENFIELDS;BI-FAST CR TRANSFER DR 022 CLASSIC FINE FOODS 
2300015996;BI-FAST CR TRANSFER DR 008 CIPTA KIRANA WEHAR 
2300016215;BI-FAST CR TRANSFER DR 002 ACHMAD JUPRI 
2300014998;BI-FAST CR TRANSFER DR 008 RISA ESA NANDA PUT 
2300010654;BI-FAST CR TRANSFER DR 008 DINASTI ENTERTAINM 
2300015530;BI-FAST CR TRANSFER DR 009 PISON RESTOKOPI PR 
2300007028;BI-FAST CR TRANSFER DR 013 RITA SUKMAWANGI,SE 
2300016033;BI-FAST CR TRANSFER DR 002 SION TRADING LINE 
2300015553;BI-FAST CR TRANSFER DR 008 OKE KUSWARA 
2300014856;BI-FAST CR TRANSFER DR 008 MUHAMAD IRFAN M 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300015477;BI-FAST CR TRANSFER DR 008 KUNTHI MULYAWATI 
2300014856;BI-FAST CR TRANSFER DR 008 MUHAMAD IRFAN M 
2300008929;BI-FAST CR TRANSFER DR 008 JONARDY 
2300013077;BI-FAST CR TRANSFER DR 009 SHINTA LYDIA SANUS 
2300015168;BI-FAST CR TRANSFER DR 008 RAYYAN IDHO NAHDI 
2300015278;BI-FAST CR TRANSFER DR 022 ALAM KAWA MITRA 
2300001056;BI-FAST CR TRANSFER DR 008 GEETEE ROSEN TANUW 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO 
2300013666;BI-FAST CR TRANSFER DR 008 GITA DJOEANG SEJAH 
2300016140;BI-FAST CR TRANSFER DR 009 THERESIA SUPARTINA
2000066431;BI-FAST CR TRANSFER DR 009 YUMMY FOOD UTAMA
2300015723;BI-FAST CR TRANSFER DR 009 SIMSEM PAYROLL BNI
2300011280;BI-FAST CR TRANSFER DR 008 FITRIYANTI IMANIYA
MODERN TRADE;BI-FAST CR TRANSFER DR 002 JAKARTA SENTRA ARO
2300015120;BI-FAST CR TRANSFER DR 008 SAYURRUN NUSANTARA
MODERN TRADE;BI-FAST CR TRANSFER DR 002 JAKARTA SENTRA ARO
2300014706;BI-FAST CR TRANSFER DR 008 REINBARR RATU RADJ
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
DISTRIBUTOR GREENFIELDS;BI-FAST CR TRANSFER DR 022 CLASSIC FINE FOODS 
2300012940;BI-FAST CR TRANSFER DR 008 SELLY STEPANI 
2300007109;BI-FAST CR TRANSFER DR 028 MAXIM JAYADI ABADI 
2300007109;BI-FAST CR TRANSFER DR 028 MAXIM JAYADI ABADI 
2300012171;BI-FAST CR TRANSFER DR 028 SUDO BREW NARATAMA
2300015326;BI-FAST CR TRANSFER DR 009 AYU PUTRI PRATAMI
2300016664;BI-FAST CR TRANSFER DR 008 BERKAH BOGA MANDIR
2300008929;BI-FAST CR TRANSFER DR 008 YUDHO WANDONO ANGG
2300016562;BI-FAST CR TRANSFER DR 008 MAKY GROUP INDONES
2300016423;BI-FAST CR TRANSFER DR 008 DEA UMYATI
2300015833;BI-FAST CR TRANSFER DR 009 ANDHIKA NUR PRATAM 
2300012432;BI-FAST CR TRANSFER DR 023 HENGKY PRASETYO 
2300001531;BI-FAST CR TRANSFER DR 087 YAYASAN BRITISH SC 
2300009505;BI-FAST CR TRANSFER DR 008 REZKI ANANTA PUTRA 
2300013666;BI-FAST CR TRANSFER DR 002 GITA DJOEANG SEJAH
2300014998;BI-FAST CR TRANSFER DR 008 RISA ESA NANDA PUT
2300008850;BI-FAST CR TRANSFER DR 002 PURNOMO 
2300015875;BI-FAST CR TRANSFER DR 022 DES DAN ROTI ARTIS 
2300015553;BI-FAST CR TRANSFER DR 008 OKE KUSWARA 
2300016481;BI-FAST CR TRANSFER DR 002 ZAID RAMADHAN HANA
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300016858;BI-FAST CR TRANSFER DR 008 ELSA VERLY TAMBUNA
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA,
2300015095;BI-FAST CR TRANSFER DR 008 ASTHA BUMI INDAH
DISTRIBUTOR GREENFIELDS;BI-FAST CR TRANSFER DR 451 PTKELOLAPANGANINDO 
2300015189;BI-FAST CR TRANSFER DR 002 MITRA DIANI BERSAM 
2300016623;BI-FAST CR TRANSFER DR 535 RATIH 
2300012521;BI-FAST CR TRANSFER DR 008 MUTHOHAROH
2300008691;BI-FAST CR TRANSFER DR 022 HERBERT TANUDJAJA
2300015195;BI-FAST CR TRANSFER DR 022 NI KETUT ASTUTY
2300016665;BI-FAST CR TRANSFER DR 008 OCTAVIANI 
2300015181;BI-FAST CR TRANSFER DR 002 WISMA KANTA UTAMA 
2300008929;BI-FAST CR TRANSFER DR 008 YUDHO WANDONO ANGG
2300016423;BI-FAST CR TRANSFER DR 008 DEA UMYATI
2300008634;BI-FAST CR TRANSFER DR 523 DPOD Pt Paradoks R
2300015176;BI-FAST CR TRANSFER DR 008 ERWANSYAH DALIMUNT
2300015875;BI-FAST CR TRANSFER DR 022 DES DAN ROTI ARTIS 
2300006571;BI-FAST CR TRANSFER DR 009 PISON ANUGERAH PR 
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300016215;BI-FAST CR TRANSFER DR 002 ACHMAD JUPRI
2300008929;BI-FAST CR TRANSFER DR 008 YUDHO WANDONO ANGG
2300013704;BI-FAST CR TRANSFER DR 008 FERDINAND ISKANDAR
2300016328;BI-FAST CR TRANSFER DR 501 Bima Nugraha Kusum
2300016422;BI-FAST CR TRANSFER DR 008 MUHAMAD ARIGHI 
2300016328;BI-FAST CR TRANSFER DR 501 Bima Nugraha Kusum 
2300016632;BI-FAST CR TRANSFER DR 008 OKTAVIANTI PUSPITA 
2300010654;BI-FAST CR TRANSFER DR 008 DINASTI ENTERTAINM
2300016249;BI-FAST CR TRANSFER DR 008 TAFIA PUTRI S. RAM
2300016249;BI-FAST CR TRANSFER DR 008 TAFIA PUTRI S. RAM
2300015197;BI-FAST CR TRANSFER DR 535 SHEILLA SHEBA
2300015444;BI-FAST CR TRANSFER DR 002 MUADZ HARUN
2300014856;BI-FAST CR TRANSFER DR 008 MUHAMAD IRFAN M 
2300014361;BI-FAST CR TRANSFER DR 022 OMAR AGOES 
2300016538;BI-FAST CR TRANSFER DR 002 MUTAALIDA
2300013207;BI-FAST CR TRANSFER DR 002 Q-THA SURYA PRATAM
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300015889;BI-FAST CR TRANSFER DR 523 DPOD Endorphins 17
2300016033;BI-FAST CR TRANSFER DR 002 SION TRADING LINE
2300012427;BI-FAST CR TRANSFER DR 002 FLIPTECH LENTERA I
2300015135;BI-FAST CR TRANSFER DR 008 MENSA JAKARTA
2300007218;BI-FAST CR TRANSFER DR 111 WAHYUNI 
2300016623;BI-FAST CR TRANSFER DR 535 RATIH 
2300012382;BI-FAST CR TRANSFER DR 008 DALFIAN ALNASVI 
2300016944;BI-FAST CR TRANSFER DR 008 SRI RAHMAWATI 
2300018588;BI-FAST CR TRANSFER DR 501 Herlina. H. 
2300015326;BI-FAST CR TRANSFER DR 009 AYU PUTRI PRATAMI
2300016328;BI-FAST CR TRANSFER DR 501 Bima Nugraha Kusum
2300016328;BI-FAST CR TRANSFER DR 501 Bima Nugraha Kusum
2300014400;BI-FAST CR TRANSFER DR 002 FILOSOFI KOPI SEJA
2300015203;BI-FAST CR TRANSFER DR 022 GENESIS INDONESIA
2300015203;BI-FAST CR TRANSFER DR 022 GENESIS INDONESIA
2300013201;BI-FAST CR TRANSFER DR 008 AKUSARA MITRA MULI
2300014998;BI-FAST CR TRANSFER DR 008 RISA ESA NANDA PUT
2300011548;BI-FAST CR TRANSFER DR 009 BAYU MANDALA PUTRA
2300008691;BI-FAST CR TRANSFER DR 022 HERBERT TANUDJAJA
2300014642;BI-FAST CR TRANSFER DR 542 VITA DIAN PUTRI
2000066431;BI-FAST CR TRANSFER DR 009 YUMMY FOOD UTAMA 
2300015168;BI-FAST CR TRANSFER DR 008 RAYYAN IDHO NAHDI 
DISTRIBUTOR GREENFIELDS;BI-FAST CR TRANSFER DR 022 CLASSIC FINE FOODS 
2300015553;BI-FAST CR TRANSFER DR 008 OKE KUSWARA 
2300016201;BI-FAST CR TRANSFER DR 028 FENNY 
2300016664;BI-FAST CR TRANSFER DR 008 BERKAH BOGA MANDIR
2300016664;BI-FAST CR TRANSFER DR 008 BERKAH BOGA MANDIR
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300012026;BI-FAST CR TRANSFER DR 002 SRI WAHYUNI
2300011370;BI-FAST CR TRANSFER DR 023 WANATA JAYA CIPTA,
2300008929;BI-FAST CR TRANSFER DR 008 YUDHO WANDONO ANGG
2300013780;BI-FAST CR TRANSFER DR 008 JEDO ABADI LESTARI
2300016423;BI-FAST CR TRANSFER DR 008 DEA UMYATI
2300015875;BI-FAST CR TRANSFER DR 022 DES DAN ROTI ARTIS
2300004686;BI-FAST CR TRANSFER DR 523 DPOD Selera Sukses
2300004686;BI-FAST CR TRANSFER DR 523 DPOD Pt Selera Suk
2300012456;BI-FAST CR TRANSFER DR 002 RINO BAGUS PRASETY
2300013138;BI-FAST CR TRANSFER DR 008 MEGA JOENATAN
2300015797;BI-FAST CR TRANSFER DR 523 Dari Bloomery Seka
2300008735;BI-FAST CR TRANSFER DR 008 TITIK KUMPUL SEJAH
2300015797;BI-FAST CR TRANSFER DR 523 Dari Bloomery Seka
2300014697;BI-FAST CR TRANSFER DR 031 PT TRINUSA TRAVELI
2300008691;BI-FAST CR TRANSFER DR 022 HERBERT TANUDJAJA
2300008691;BI-FAST CR TRANSFER DR 022 HERBERT TANUDJAJA
2300012815;BI-FAST CR TRANSFER DR 008 ACHYAR MULIAWAN
2300016562;BI-FAST CR TRANSFER DR 008 MAKY GROUP INDONES
2300016665;BI-FAST CR TRANSFER DR 008 OCTAVIANI
2300012427;BI-FAST CR TRANSFER DR 002 FLIPTECH LENTERA I
2300015181;BI-FAST CR TRANSFER DR 002 WISMA KANTA UTAMA
2300013646;BI-FAST CR TRANSFER DR 008 LAILUL MUFARIDAH
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2300010936;BI-FAST CR TRANSFER DR 022 KAKIATNA AGRO INDO
2000066431;BI-FAST CR TRANSFER DR 008 YUMMY FOOD UTAMA
2300016032;BI-FAST CR TRANSFER DR 451 STEVIFEBRIANTO
2300016858;BI-FAST CR TRANSFER DR 501 Elsa Verly Tambuna
2300006204;BI-FAST CR TRANSFER DR 008 SARMAIDA MANURUNG 
2300008735;BI-FAST CR TRANSFER DR 008 TITIK KUMPUL SEJAH 
2300016623;BI-FAST CR TRANSFER DR 535 RATIH 
2000066431;BI-FAST CR TRANSFER DR 008 YUMMY FOOD UTAMA
2300015197;BI-FAST CR TRANSFER DR 535 SHEILLA SHEBA
2300012886;BI-FAST CR TRANSFER DR 008 JOHANES JETHRO NUG
2300014642;BI-FAST CR TRANSFER DR 542 VITA DIAN PUTRI
2300014642;BI-FAST CR TRANSFER DR 542 VITA DIAN PUTRI
2300010531;BI-FAST CR TRANSFER DR 022 SEPULUH SEPULUH ST
2300012427;BI-FAST CR TRANSFER DR 002 FLIPTECH LENTERA I
2300015249;BI-FAST CR TRANSFER DR 008 HAYKAL DZAKRY WIDJ
