btp;desc
2300014094;TRSF E-BANKING CR 0801/FTSCY/WS95011 455520.00 GF fresh 2dus 9jan2024 RONNY YULIADY 
2300014772;TRSF E-BANKING CR 0801/FTSCY/WS95031 455520.00 IMAS MASFUFAH 
2300015677;TRSF E-BANKING CR 0801/FTSCY/WS95051 455520.00 GREENFIELDS 30 DES TJUAN BERSINAR SAH 
2300012229;TRSF E-BANKING CR 0801/FTSCY/WS95011 911040.00 NINO HERUSANTO AZI 
2300012061;TRSF E-BANKING CR 0801/FTSCY/WS95271 2410860.00 Cafe daurelie DO 1 2 Dec MARIA KRISTIANA DE 
2300015888;TRSF E-BANKING CR 0801/FTSCY/WS95031 911040.00 SMARA Kitchen Coff ee DEWI 
2300009419;TRSF E-BANKING CR 0801/FTSCY/WS95031 683280.00 smartfolks galaxyb ekasi 2 jan 23 HARRIS KRISTANTO 
2300016254;TRSF E-BANKING CR 0801/FTSCY/WS95031 455520.00 inv N7104907 EDDY WICAKSONO 
2300015100;TRSF E-BANKING CR 0801/FTSCY/WS95011 91358340.00 Susu 27nov - 25 des FIVIYANTI 
2300015945;TRSF E-BANKING CR 0801/FTSCY/WS95031 455520.00 N7104862 NUR HIKMAH SEJATI 
2300009744;TRSF E-BANKING CR 0801/FTSCY/WS95031 683280.00 7105527 kopietkopi ANDRIYANTO KURNIAW 
2300009744;TRSF E-BANKING CR 0801/FTSCY/WS95031 683280.00 9874 kopietkopi ANDRIYANTO KURNIAW 
2300007504;TRSF E-BANKING CR 0801/FTSCY/WS95011 1025973.00 1222435775 EVI LINDASARI 
2300015194;TRSF E-BANKING CR 0801/FTSCY/WS95051 1138800.00 inv K002000009759 KN palmerah PT ARYANDA YASA UN 
2300011852;TRSF E-BANKING CR 0801/FTSCY/WS95011 455520.00 FRD UHT 301223 N7081984 HENKI WICAKSANA NG 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CTZ01231201112 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CTZ0123120140 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CTZ01231201109 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CCZ01231204154 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CTZ01231124124 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CTZ0123120135 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CTZ01231124127 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CTZ01231124130 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CTZ0123120138 SUMBER ALFARIA TRI 
2300009226;TRSF E-BANKING CR 0801/FTSCY/WS95031 455520.00 dikopi jakarta tim ur 5 desember BUDI YULIAWAN 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 C1JZ1231201163 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 C1JZ1231201162 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CKZ0123120122 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CKZ0123120123 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CKZ0123120121 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CKZ01231204110 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CKZ0123120120 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CQZ01231204132 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CQZ01231204133 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 C2AZ12312044 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 C2AZ123120433 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CHZ01231204169 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CHZ01231204168 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CVZ0123112311 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CVZ0123112739 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CXZ0123112748 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CXZ0123112749 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 C2GZ123120446 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 C2GZ123120444 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CXZ0123112121 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CXZ0123112750 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CBZ01231204133 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CBZ0123120495 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CBZ0123120496 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CCZ01231127249 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CCZ01231127250 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CCZ01231127251 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CCZ01231127252 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CCZ01231127253 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 CNZ01231204166 SUMBER ALFARIA TRI 
2300001360;TRSF E-BANKING CR 0801/ACBCA/WS95082 C2JZ1231201153 SUMBER ALFARIA TRI 
2300008836;TRSF E-BANKING CR 0801/FTSCY/WS95051 6832800.00 INV 308853-60438 GREEN FIELDS INARA KULINA PURA 
2300012541;TRSF E-BANKING CR 0801/FTSCY/WS95051 911040.00 1222466448 539/NGTGR/I/2024 NUKAFE PRIMA SUKSE 
2300014900;TRSF E-BANKING CR 0801/FTSCY/WS95051 455520.00 Beli Fresh Milk PT SEIA SEKATA SER 
2300009585;TRSF E-BANKING CR 0801/FTSCY/WS95031 455520.00 24 fresh milk PRANOTO WIDJOJO 
2300015654;TRSF E-BANKING CR 0801/FTSCY/WS95051 3416400.00 Greenfields 13/12/23 SINAR BIRU VENTURA 
2300015654;TRSF E-BANKING CR 0801/FTSCY/WS95051 2733120.00 greenfields 19/12/23 SINAR BIRU VENTURA 
2300015654;TRSF E-BANKING CR 0801/FTSCY/WS95051 2277600.00 greenfields 05/12/23 SINAR BIRU VENTURA 
2300015654;TRSF E-BANKING CR 0801/FTSCY/WS95051 2733120.00 greenfields 22/12/23 SINAR BIRU VENTURA 
2300015654;TRSF E-BANKING CR 0801/FTSCY/WS95051 4555200.00 greenfields 28/12/23 SINAR BIRU VENTURA 
2300015261;TRSF E-BANKING CR 0801/FTSCY/WS95051 6832800.00 NO. 858675 BOGA RASA NUSANTAR 
2300016212;TRSF E-BANKING CR 0801/FTSCY/WS95051 455520.00 KWT/GDI-8770333 Susu Green Fields PONDOK BERKAT MAXI 
2300015109;TRSF E-BANKING CR 0801/FTSCY/WS95051 455520.00 Susu GF 2ctn order tgl 29 Dec TIIPODS KARYA INDO 
2300017365;TRSF E-BANKING CR 0801/FTSCY/WS95031 1123800.00 Kokumi blokm N6604 140 EVELIN LIUNARDI 
2300017365;TRSF E-BANKING CR 0801/FTSCY/WS95031 1123800.00 Kokumi blokm N7038 646 EVELIN LIUNARDI 
2300008926;TRSF E-BANKING CR 0801/FTSCY/WS95051 1366560.00 N7073633-28Des GF Milk 6 karton NARASI ANAK INDONE 
2300016098;TRSF E-BANKING CR 0901/FTSCY/WS95031 1138800.00 Tatei Bintaro nove mber MELVIN HENDRI 
2300008537;TRSF E-BANKING CR 0901/FTSCY/WS95051 7751640.00 23/11/869329,86787 KHAS PRIMA NUSANTA 
2300008537;TRSF E-BANKING CR 0901/FTSCY/WS95051 7079160.00 23/11/863511,86592 KHAS PRIMA NUSANTA 
2300008537;TRSF E-BANKING CR 0901/FTSCY/WS95051 6374280.00 23/12/870648,87231 KHAS PRIMA NUSANTA 
2300018388;TRSF E-BANKING CR 0901/FTSCY/WS95051 1822080.00 N7069099,7047841 HEALTH TODAY INDON 
2300012341;TRSF E-BANKING CR 0901/FTSCY/WS95051 911040.00 kw 29/12 BENWIKA ANDIGUNA P 
2300013933;TRSF E-BANKING CR 0901/FTSCY/WS95051 227760.00 ORDER 4 JANUARI BOGA ASIA JAYA PT 
2300012287;TRSF E-BANKING CR 0901/FTSCY/WS95031 455520.00 Cath Coffee klp ga ding PO151223 JUSAK FADJAR 
2300012287;TRSF E-BANKING CR 0901/FTSCY/WS95031 455520.00 Cath coffee klp ga ding 221223 JUSAK FADJAR 
2300012287;TRSF E-BANKING CR 0901/FTSCY/WS95031 455520.00 Cath Coffee klp ga ding 040124 JUSAK FADJAR 
2300012734;TRSF E-BANKING CR 0901/FTSCY/WS95031 683280.00 freshmilk 3 karton ANDHISA FIKA SAVIT 
2300012514;TRSF E-BANKING CR 0901/FTSCY/WS95271 4555200.00 SO 1222436916, 122 2439351, 122244026 FANIA YESSICA AMBA 
2300013507;TRSF E-BANKING CR 0901/FTSCY/WS95011 911040.00 Kebun Latte Inv 05-06/01//24 RAFI DHARMAWAN 
2300016154;TRSF E-BANKING CR 0901/FTSCY/WS95051 1650082.00 PO 20033 BERAWAL DARI KUE P 
2300016024;TRSF E-BANKING CR 0901/FTSCY/WS95051 683280.00 INV 322392092 N7026707 TUNAS BERKAT SEMES 
2300015845;TRSF E-BANKING CR 0901/FTSCY/WS95051 455520.00 N6801060 FOOD AND BEANS IND 
2300015930;TRSF E-BANKING CR 0901/FTSCY/WS95051 455520.00 SHINJUU MAKMUR IND 
2300013056;TRSF E-BANKING CR 0901/FTSCY/WS95051 455520.00 PIK 5/12/24 MAJU UCHII BERSAMA 
2300013056;TRSF E-BANKING CR 0901/FTSCY/WS95051 455520.00 PIK 12/12 MAJU UCHII BERSAMA 
2300013145;TRSF E-BANKING CR 0901/FTSCY/WS95051 455520.00 BB SUPLIER CP AURORA BOGA INVEST 
2300008843;TRSF E-BANKING CR 0901/FTSCY/WS95051 683280.00 Susu3Dus5222361603 N7002203 08des 23 MUTIARA GEMILANG I 
2300000503;TRSF E-BANKING CR 0901/FTSCY/WS95051 2590848.00 PANEN GREENLAKE MAURINA S E 
2300006417;TRSF E-BANKING CR 0901/FTSCY/WS95031 455520.00 WC susu greenfield s 2 box 09Jan ERSATRIA REZA 
2300004858;TRSF E-BANKING CR 0901/FTSCY/WS95011 911040.00 nota 1-2 serpong ANDY SALEM OR MULY 
2300016282;TRSF E-BANKING CR 0901/FTSCY/WS95031 227760.00 TRI WAHYU INDAH YU 
2300014855;TRSF E-BANKING CR 0901/FTSCY/WS95051 455520.00 DELIMA LUMPANG KEN 
2300012061;TRSF E-BANKING CR 0901/FTSCY/WS95271 1774830.00 CDA DN 28 Nov Gree nfield MARIA KRISTIANA DE 
2300012061;TRSF E-BANKING CR 0901/FTSCY/WS95271 1774830.00 CDA DN 19 Dec Gree nfield MARIA KRISTIANA DE 
2300006417;TRSF E-BANKING CR 0901/FTSCY/WS95031 455520.00 WB susu greenfield s 2 box 09Jan ERSATRIA REZA 
2300012103;TRSF E-BANKING CR 0901/FTSCY/WS95031 683280.00 MY TEN 16 Des ELVI TRIMARLUPI 
2300015200;TRSF E-BANKING CR 0901/FTSCY/WS95051 683280.00 Supplier Bar Fresh Milk RUUANG KREASI KULI 
2300014362;TRSF E-BANKING CR 0901/FTSCY/WS95031 1138800.00 inv 18 des SANTI KATARINA SIP 
2300012944;TRSF E-BANKING CR 0901/FTSCY/WS95051 683280.00 7086582 CIPTA PENEGAS BALI 
2300015800;TRSF E-BANKING CR 0901/FTSCY/WS95031 455520.00 invoice 28 novembe r FADLI RADIANSYAH 
2300011476;TRSF E-BANKING CR 0901/FTSCY/WS95271 911040.00 7089944 ERMA ROSA ERGANDIA 
2300011476;TRSF E-BANKING CR 0901/FTSCY/WS95271 455520.00 7097896 ERMA ROSA ERGANDIA 
2300010507;TRSF E-BANKING CR 0901/FTSCY/WS95051 10249200.00 INV Greenfields Periode Desember MATA SEGAR JIWA SE 
2300013827;TRSF E-BANKING CR 0901/FTSCY/WS95271 455520.00 EAST HEAVEN INV 52 22362723 HENGKY BUDIANTO 
2300016228;TRSF E-BANKING CR 0901/FTSCY/WS95051 911040.00 1222471228 CAHAYA BOGA NUSANT 
2300005075;TRSF E-BANKING CR 0901/FTSCY/WS95011 2505360.00 Austasia - Kemang OKY ANDRIES MOEDAH 
2300005075;TRSF E-BANKING CR 0901/FTSCY/WS95011 7516080.00 Austasia - Yado OKY ANDRIES MOEDAH 
